OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-PB01,GUN0401,Reservoir,,02060003,,,,,39.37285,-76.42647,,,,GPS Carrier Phase Kinematic Relative Position,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-PB02,PB02,Reservoir,,02060003,,,,,39.38851,-76.45299,,,,GPS Carrier Phase Kinematic Relative Position,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-PB03,GUN0437,Reservoir,,02060003,,,,,39.38009,-76.4383,,,,GPS Carrier Phase Kinematic Relative Position,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-SITE 28,Bear Creek #1,Estuary,Near the mouth of Bear Creek and south of the Francis Scott Key Bridge,02060003,,,,,39.2328,-76.4947,,,,GPS-Unspecified,NAD83,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-SITE 29,Bear Creek #2,Estuary,Located in Peach Orchard Creek flowing into Bear Creek,02060003,,,,,39.2415,-76.5031,,,,GPS-Unspecified,NAD83,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-SITE 30,Bear Creek #3,Estuary,Located in Bear Creek south of Long Point,02060003,,,,,39.2415,-76.4919,,,,GPS-Unspecified,NAD83,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-SITE 31,Bear Creek #4,Estuary,Located in Bullneck Creek flowing into Bear Creek,02060003,,,,,39.2483,-76.5022,,,,GPS-Unspecified,NAD83,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-SITE 32,Bear Creek #5,Estuary,Back River across from Lynch point,02060003,,,,,39.2503,-76.4838,,,,GPS-Unspecified,NAD83,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-SITE 33,Bear Creek #6,Estuary,Located in Lynch Cove flowing into Bear Creek,02060003,,,,,39.2536,-76.4903,,,,GPS-Unspecified,NAD83,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-SITE 34,Bear Creek #7,Estuary,Located in Country Club Cove flowing into Bear Creek,02060003,,,,,39.2536,-76.476,,,,GPS-Unspecified,NAD83,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-SITE 35,Bear Creek #8,Estuary,Located in School House Creek flowing into Bear Creek,02060003,,,,,39.2581,-76.4778,,,,GPS-Unspecified,NAD83,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-SITE 37,BHI Sample #30,Estuary,Patapsco River/Baltimore Harbor east of Francis Scott Key Memorial Bridge,02060003,,,,,39.2362,-76.543,,,,GPS-Unspecified,NAD83,,,,,,,US,24,510,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-SITE 38,CCI,Estuary,Patapsco River/Baltimore Harbor east of Francis Scott Key Memorial Bridge,02060003,,,,,39.2564,-76.5361,,,,GPS-Unspecified,NAD83,,,,,,,US,24,510,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-SITE 39,Seagirt,Estuary,Patapsco River/Baltimore Harbor east of Francis Scott Key Memorial Bridge,02060003,,,,,39.2564,-76.5515,,,,GPS-Unspecified,NAD83,,,,,,,US,24,510,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-SITE 53,BHI Sample #45,Estuary,Patapsco River near Chesapeake Terminal,02060003,,,,,39.2449,-76.5668,,,,GPS-Unspecified,NAD83,,,,,,,US,24,510,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-SITE 54,Lazarullo Pt,Estuary,Patapsco River between Lazarullo Pt. @ Baltimore Harbor tunnel,02060003,,,,,39.2583,-76.5683,,,,GPS-Unspecified,NAD83,,,,,,,US,24,510,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-SITE 55,BHI Sample #38,Estuary,Patapsco River between Ft. McHenry & Baltimore Harbor tunnels,02060003,,,,,39.2571,-76.581,,,,GPS-Unspecified,NAD83,,,,,,,US,24,510,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-SITE 56,S Ferry Bar #1,Estuary,Patapsco River between Ft. McHenry & Baltimore Harbor tunnels,02060003,,,,,39.2539,-76.5806,,,,GPS-Unspecified,NAD83,,,,,,,US,24,510,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-SITE 57,Benthic Monitor #3,Estuary,Patapsco River/ Baltimore Harbor,02060003,,,,,39.2544,-76.5978,,,,GPS-Unspecified,NAD83,,,,,,,US,24,510,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-SITE 58,BHI Sample #39,Estuary,Patapsco River/ Baltimore Harbor,02060003,,,,,39.2527,-76.5928,,,,GPS-Unspecified,NAD83,,,,,,,US,24,510,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-SITE 59,S Ferry Bar #2,Estuary,Patapsco River/ Baltimore Harbor,02060003,,,,,39.2478,-76.5946,,,,GPS-Unspecified,NAD83,,,,,,,US,24,510,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-SITE 60,S Ferry Bar #3,Estuary,Patapsco River/ Baltimore Harbor,02060003,,,,,39.2529,-76.5979,,,,GPS-Unspecified,NAD83,,,,,,,US,24,510,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-SITE 61,BHI Sample #40,Estuary,Patapsco River/ Baltimore Harbor,02060003,,,,,39.2576,-76.5953,,,,GPS-Unspecified,NAD83,,,,,,,US,24,510,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-SITE 62,Benthic Monitor #4,Estuary,Patapsco River/ Baltimore Harbor,02060003,,,,,39.2553,-76.6,,,,GPS-Unspecified,NAD83,,,,,,,US,24,510,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-SITE 63,BHI Sample #41,Estuary,Patapsco River near Ferry Bar,02060003,,,,,39.2567,-76.6044,,,,GPS-Unspecified,NAD83,,,,,,,US,24,510,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-SITE 64,Hanover St. Bridge,Estuary,Middle Branch below Baltimore Yacht Basin drawbridge,02060003,,,,,39.2571,-76.6147,,,,GPS-Unspecified,NAD83,,,,,,,US,24,510,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-SITE 65,BHI Sample #43,Estuary,Middle Branch above Vietnam Veterans Memorial Bridge,02060003,,,,,39.2583,-76.6211,,,,GPS-Unspecified,NAD83,,,,,,,US,24,510,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-SITE 66,Gwynns Falls,Estuary,Middle Branch above swing bridge,02060003,,,,,39.2667,-76.6236,,,,GPS-Unspecified,NAD83,,,,,,,US,24,510,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-SITE 67,BHI Sample #34,Estuary,Northwest Harbor nes US Naval Reserve OfficePatapsco River/ Baltimore Harbor,02060003,,,,,39.2669,-76.579,,,,GPS-Unspecified,NAD83,,,,,,,US,24,510,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-SITE 68,MDE change BHI Samp,Estuary,Northwest Harbor near Thames Point,02060003,,,,,39.2778,-76.5833,,,,GPS-Unspecified,NAD83,,,,,,,US,24,510,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-SITE 69,Boston Street,Estuary,Northwest Harbor between Thames Point and East Harbor Marina Center,02060003,,,,,39.2815,-76.5861,,,,GPS-Unspecified,NAD83,,,,,,,US,24,510,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-SITE 70,Allied,Estuary,Locust Point Industrial Ctr.,02060003,,,,,39.2779,-76.5958,,,,GPS-Unspecified,NAD83,,,,,,,US,24,510,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-SITE 71,BHI Sample #36,Estuary,Baltimore Harbor/Inner Harbor near Locust Point,02060003,,,,,39.2748,-76.5975,,,,GPS-Unspecified,NAD83,,,,,,,US,24,510,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-SITE 72,Jones Falls,Estuary,Baltimore Harbor/Inner Harbor,02060003,,,,,39.2811,-76.6033,,,,GPS-Unspecified,NAD83,,,,,,,US,24,510,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-SITE 73,BHI Sample #37,Estuary,Baltimore Harbor/Inner Harbor,02060003,,,,,39.2831,-76.6094,,,,GPS-Unspecified,NAD83,,,,,,,US,24,510,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-SITE 75,Back River #2,Estuary,Back River near of Claybank Point,02060003,,,,,39.2439,-76.425,,,,GPS-Unspecified,NAD83,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-SITE 76,Back River #3,Estuary,Back River between Witchcoat Point and Todd Point,02060003,,,,,39.2549,-76.4447,,,,GPS-Unspecified,NAD83,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-SITE 77,Back River #5,Estuary,Back River,02060003,,,,,39.2636,-76.4497,,,,GPS-Unspecified,NAD83,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-SITE 78,Back River #4,Estuary,Back River near Witchcoat Point,02060003,,,,,39.2625,-76.4437,,,,GPS-Unspecified,NAD83,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-SITE 79,"Move per MDE, Back River",Estuary,Back River near Stansbury Point,02060003,,,,,39.275,-76.4444,,,,GPS-Unspecified,NAD83,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-SITE 81,Back River #8,Estuary,Back River near Greenmarsh Point,02060003,,,,,39.2989,-76.4833,,,,GPS-Unspecified,NAD83,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-XIF4450,Back River,Estuary,,02060003,,,,,39.237778,-76.409167,,,,Unknown,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-XIF5633,Back River,Estuary,,02060003,,,,,39.255556,-76.440556,,,,Unknown,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-XIF6633,Back River,Estuary,,02060003,,,,,39.271667,-76.440278,,,,Unknown,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-XIF7615,Back River,Estuary,,02060003,,,,,39.289444,-76.471389,,,,Unknown,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-XIF8008,Back River,Estuary,,02060003,,,,,39.3,-76.484167,,,,Unknown,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT05_WQX,Maryland Department of Natural Resources,MDEDAT05_WQX-BA-N-001-211-96,STEMMERS RUN,River/Stream,Back River,02060003,,,,,39.35,-76.497,,,,Interpolation-Other,NAD27,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT05_WQX,Maryland Department of Natural Resources,MDEDAT05_WQX-BA-N-019-301-95,WEST BR HERBERT RUN,River/Stream,Patapsco River Lower North Branc,02060003,,,,,39.2498,-76.7041,,,,Interpolation-Other,NAD27,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT05_WQX,Maryland Department of Natural Resources,MDEDAT05_WQX-BA-N-019-308-95,WEST BR HERBERT RUN,River/Stream,Patapsco River Lower North Branc,02060003,,,,,39.246,-76.6982,,,,Interpolation-Other,NAD27,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT05_WQX,Maryland Department of Natural Resources,MDEDAT05_WQX-BA-N-045-223-96,MOORE''S RUN,River/Stream,Back River,02060003,,,,,39.303,-76.53,,,,Interpolation-Other,NAD27,,,,,,,US,24,510,,,,,,,,,STORET
MDEDAT05_WQX,Maryland Department of Natural Resources,MDEDAT05_WQX-BA-N-047-128-96,REDHOUSE RUN,River/Stream,Back River,02060003,,,,,39.342,-76.514,,,,Interpolation-Other,NAD27,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT05_WQX,Maryland Department of Natural Resources,MDEDAT05_WQX-BA-N-065-215-96,STEMMERS RUN,River/Stream,Back River,02060003,,,,,39.365,-76.515,,,,Interpolation-Other,NAD27,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT05_WQX,Maryland Department of Natural Resources,MDEDAT05_WQX-BA-P-002-303-96,JONES FALLS,River/Stream,Jones Falls,02060003,,,,,39.412,-76.708,,,,Interpolation-Other,NAD27,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT05_WQX,Maryland Department of Natural Resources,MDEDAT05_WQX-BA-P-002-319-95,JONES FALLS,River/Stream,Jones Falls,02060003,,,,,39.4122,-76.7087,,,,Interpolation-Other,NAD27,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT05_WQX,Maryland Department of Natural Resources,MDEDAT05_WQX-BA-P-008-101-95,NORTH BR PATAPSCO R UT2 TO UT1,River/Stream,Liberty Reservoir,02060003,,,,,39.4943,-76.8628,,,,Interpolation-Other,NAD27,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT05_WQX,Maryland Department of Natural Resources,MDEDAT05_WQX-BA-P-013-328-96,DEAD RUN,River/Stream,Gwynns Falls,02060003,,,,,39.314,-76.728,,,,Interpolation-Other,NAD27,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT05_WQX,Maryland Department of Natural Resources,MDEDAT05_WQX-BA-P-015-120-96,BAISMANS RUN,River/Stream,Loch Raven Reservoir,02060003,,,,,39.481,-76.698,,,,Interpolation-Other,NAD27,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT05_WQX,Maryland Department of Natural Resources,MDEDAT05_WQX-BA-P-025-102-96,BEAVERDAM RUN,River/Stream,Loch Raven Reservoir,02060003,,,,,39.472,-76.722,,,,Interpolation-Other,NAD27,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT05_WQX,Maryland Department of Natural Resources,MDEDAT05_WQX-BA-P-042-116-96,LITTLE GUNPOWDER FALLS,River/Stream,Little Gunpowder Falls,02060003,,,,,39.592,-76.556,,,,Interpolation-Other,NAD27,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT05_WQX,Maryland Department of Natural Resources,MDEDAT05_WQX-BA-P-055-103-96,PARKER BR UT1,River/Stream,Little Gunpowder Falls,02060003,,,,,39.53,-76.556,,,,Interpolation-Other,NAD27,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT05_WQX,Maryland Department of Natural Resources,MDEDAT05_WQX-BA-P-057-209-96,GREENE BR,River/Stream,Loch Raven Reservoir,02060003,,,,,39.506,-76.602,,,,Interpolation-Other,NAD27,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT05_WQX,Maryland Department of Natural Resources,MDEDAT05_WQX-BA-P-065-117-96,BUSH CABIN RUN,River/Stream,Loch Raven Reservoir,02060003,,,,,39.592,-76.722,,,,Interpolation-Other,NAD27,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT05_WQX,Maryland Department of Natural Resources,MDEDAT05_WQX-BA-P-065-119-96,BUSH CABIN RUN,River/Stream,Loch Raven Reservoir,02060003,,,,,39.595,-76.716,,,,Interpolation-Other,NAD27,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT05_WQX,Maryland Department of Natural Resources,MDEDAT05_WQX-BA-P-074-106-96,TOWSON RUN UT1,River/Stream,Jones Falls,02060003,,,,,39.397,-76.625,,,,Interpolation-Other,NAD27,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT05_WQX,Maryland Department of Natural Resources,MDEDAT05_WQX-BA-P-077-315-96,NORTH BR,River/Stream,Jones Falls,02060003,,,,,39.429,-76.719,,,,Interpolation-Other,NAD27,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT05_WQX,Maryland Department of Natural Resources,MDEDAT05_WQX-BA-P-077-322-95,NORTH BR,River/Stream,Jones Falls,02060003,,,,,39.4348,-76.7296,,,,Interpolation-Other,NAD27,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT05_WQX,Maryland Department of Natural Resources,MDEDAT05_WQX-BA-P-089-122-96,LITTLE GUNPOWDER R UT1,River/Stream,Little Gunpowder Falls,02060003,,,,,39.515,-76.488,,,,Interpolation-Other,NAD27,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT05_WQX,Maryland Department of Natural Resources,MDEDAT05_WQX-BA-P-103-124-96,CARROLL BR UT1,River/Stream,Loch Raven Reservoir,02060003,,,,,39.542,-76.624,,,,Interpolation-Other,NAD27,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT05_WQX,Maryland Department of Natural Resources,MDEDAT05_WQX-BA-P-107-123-95,NORTH BR,River/Stream,Jones Falls,02060003,,,,,39.4354,-76.7475,,,,Interpolation-Other,NAD27,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT05_WQX,Maryland Department of Natural Resources,MDEDAT05_WQX-BA-P-116-114-96,PRETTYBOY BR,River/Stream,Prettyboy Reservoir,02060003,,,,,39.603,-76.747,,,,Interpolation-Other,NAD27,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT05_WQX,Maryland Department of Natural Resources,MDEDAT05_WQX-BA-P-121-111-96,DELAWARE RUN,River/Stream,Loch Raven Reservoir,02060003,,,,,39.479,-76.801,,,,Interpolation-Other,NAD27,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT05_WQX,Maryland Department of Natural Resources,MDEDAT05_WQX-BA-P-125-126-96,SCOTTS LEVEL BR,River/Stream,Gwynns Falls,02060003,,,,,39.362,-76.762,,,,Interpolation-Other,NAD27,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT05_WQX,Maryland Department of Natural Resources,MDEDAT05_WQX-BA-P-141-206-96,BUSH CABIN RUN,River/Stream,Loch Raven Reservoir,02060003,,,,,39.609,-76.691,,,,Interpolation-Other,NAD27,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT05_WQX,Maryland Department of Natural Resources,MDEDAT05_WQX-BA-P-143-104-96,WATERSPOUT RUN,River/Stream,Loch Raven Reservoir,02060003,,,,,39.495,-76.752,,,,Interpolation-Other,NAD27,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT05_WQX,Maryland Department of Natural Resources,MDEDAT05_WQX-BA-P-144-322-96,GWYNNS FALLS,River/Stream,Gwynns Falls,02060003,,,,,39.367,-76.739,,,,Interpolation-Other,NAD27,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT05_WQX,Maryland Department of Natural Resources,MDEDAT05_WQX-BA-P-145-316-96,GWYNNS FALLS,River/Stream,Gwynns Falls,02060003,,,,,39.385,-76.761,,,,Interpolation-Other,NAD27,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT05_WQX,Maryland Department of Natural Resources,MDEDAT05_WQX-BA-P-145-327-96,GWYNNS FALLS,River/Stream,Gwynns Falls,02060003,,,,,39.386,-76.764,,,,Interpolation-Other,NAD27,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT05_WQX,Maryland Department of Natural Resources,MDEDAT05_WQX-BA-P-160-205-96,CARROLL BR,River/Stream,Loch Raven Reservoir,02060003,,,,,39.532,-76.629,,,,Interpolation-Other,NAD27,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT05_WQX,Maryland Department of Natural Resources,MDEDAT05_WQX-BA-P-179-125-96,PARKER BR,River/Stream,Little Gunpowder Falls,02060003,,,,,39.536,-76.556,,,,Interpolation-Other,NAD27,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT05_WQX,Maryland Department of Natural Resources,MDEDAT05_WQX-BA-P-191-211-96,MURPHY RUN,River/Stream,Prettyboy Reservoir,02060003,,,,,39.623,-76.826,,,,Interpolation-Other,NAD27,,,,,,,US,24,013,,,,,,,,,STORET
MDEDAT05_WQX,Maryland Department of Natural Resources,MDEDAT05_WQX-BA-P-202-202-96,PINEY CR,River/Stream,Loch Raven Reservoir,02060003,,,,,39.573,-76.674,,,,Interpolation-Other,NAD27,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT05_WQX,Maryland Department of Natural Resources,MDEDAT05_WQX-BA-P-203-215-96,COWEN RUN,River/Stream,Lower Gunpowder Falls,02060003,,,,,39.432,-76.522,,,,Interpolation-Other,NAD27,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT05_WQX,Maryland Department of Natural Resources,MDEDAT05_WQX-BA-P-206-108-95,N BR PATAPSCO R UT2,River/Stream,Liberty Reservoir,02060003,,,,,39.4915,-76.8593,,,,Interpolation-Other,NAD27,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT05_WQX,Maryland Department of Natural Resources,MDEDAT05_WQX-BA-P-215-305-96,LITTLE GUNPOWDER R,River/Stream,Little Gunpowder Falls,02060003,,,,,39.536,-76.52,,,,Interpolation-Other,NAD27,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT05_WQX,Maryland Department of Natural Resources,MDEDAT05_WQX-BA-P-234-109-95,DIPPING POND RUN,River/Stream,Jones Falls,02060003,,,,,39.4395,-76.6984,,,,Interpolation-Other,NAD27,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT05_WQX,Maryland Department of Natural Resources,MDEDAT05_WQX-BA-P-262-111-96,GWYNNS FALLS UT1,River/Stream,Gwynns Falls,02060003,,,,,39.322,-76.733,,,,Interpolation-Other,NAD27,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT05_WQX,Maryland Department of Natural Resources,MDEDAT05_WQX-BA-P-269-214-96,MOORE''S BR,River/Stream,Jones Falls,02060003,,,,,39.384,-76.686,,,,Interpolation-Other,NAD27,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT05_WQX,Maryland Department of Natural Resources,MDEDAT05_WQX-BA-P-284-204-96,PARKER BR,River/Stream,Little Gunpowder Falls,02060003,,,,,39.54,-76.541,,,,Interpolation-Other,NAD27,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT05_WQX,Maryland Department of Natural Resources,MDEDAT05_WQX-BA-P-291-217-95,FALLS RUN,River/Stream,Patapsco River Lower North Branc,02060003,,,,,39.3746,-76.8652,,,,Interpolation-Other,NAD27,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT05_WQX,Maryland Department of Natural Resources,MDEDAT05_WQX-BA-P-302-115-96,COUNCILMANS RUN,River/Stream,Loch Raven Reservoir,02060003,,,,,39.473,-76.769,,,,Interpolation-Other,NAD27,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT05_WQX,Maryland Department of Natural Resources,MDEDAT05_WQX-BA-P-313-204-95,RED RUN,River/Stream,Gwynns Falls,02060003,,,,,39.4102,-76.8012,,,,Interpolation-Other,NAD27,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT05_WQX,Maryland Department of Natural Resources,MDEDAT05_WQX-BA-P-313-215-95,RED RUN,River/Stream,Gwynns Falls,02060003,,,,,39.404,-76.8009,,,,Interpolation-Other,NAD27,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT05_WQX,Maryland Department of Natural Resources,MDEDAT05_WQX-BA-P-315-301-96,LONG GREEN CR,River/Stream,Lower Gunpowder Falls,02060003,,,,,39.468,-76.49,,,,Interpolation-Other,NAD27,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT05_WQX,Maryland Department of Natural Resources,MDEDAT05_WQX-BA-P-322-203-96,PINEY RUN,River/Stream,Loch Raven Reservoir,02060003,,,,,39.54,-76.776,,,,Interpolation-Other,NAD27,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT05_WQX,Maryland Department of Natural Resources,MDEDAT05_WQX-BA-P-331-315-95,GWYNNS FALLS,River/Stream,Gwynns Falls,02060003,,,,,39.3446,-76.7289,,,,Interpolation-Other,NAD27,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT05_WQX,Maryland Department of Natural Resources,MDEDAT05_WQX-BA-P-340-214-96,CARROLL BR,River/Stream,Loch Raven Reservoir,02060003,,,,,39.551,-76.598,,,,Interpolation-Other,NAD27,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT05_WQX,Maryland Department of Natural Resources,MDEDAT05_WQX-BA-P-341-212-96,PINEY RUN,River/Stream,Loch Raven Reservoir,02060003,,,,,39.563,-76.798,,,,Interpolation-Other,NAD27,,,,,,,US,24,005,,,,,,,,,STORET
